id,date,one,two,three,four,five,six,seven,eight,nine,ten,eleven,twelve,thirteen,fourteen,fifteen,sixteen,seventeen,eighteen,nineteen,twenty,twentyone,twentytwo,twentythree,twentyfour
8408,2008/9/20,0,0,0,0,0,0,72,125,206,394,580,629,698,754,1000,714,660,614,430,356,195,95,0,0
8409,2022/11/12,0,0,0,0,0,0,12,85,382,623,718,808,873,941,959,927,838,769,633,555,320,32,0,0
8410,2000/5/30,0,0,0,0,0,0,87,305,357,440,616,629,817,851,917,819,754,624,610,382,343,116,0,0
8411,2011/9/18,0,0,0,0,0,0,24,65,187,439,523,705,736,946,975,740,720,565,444,191,90,24,0,0
8412,2001/8/26,0,0,0,0,0,0,18,89,280,652,686,720,856,876,975,865,836,701,653,322,157,63,0,0
8413,2009/1/22,0,0,0,0,0,0,57,228,379,442,562,751,782,825,936,798,756,742,553,404,328,154,0,0
8414,2004/9/18,0,0,0,0,0,0,29,153,206,531,703,858,900,951,999,924,874,806,633,355,157,102,0,0
8415,2000/3/28,0,0,0,0,0,0,347,378,479,603,668,676,685,939,982,927,682,672,631,551,446,377,0,0
8416,2016/12/19,0,0,0,0,0,0,218,317,413,627,769,808,868,903,965,877,855,776,672,583,322,238,0,0
8417,2010/5/18,0,0,0,0,0,0,40,273,331,556,599,666,695,804,927,752,677,618,575,548,293,197,0,0
8418,2014/10/20,0,0,0,0,0,0,151,313,417,502,591,719,797,852,997,806,795,656,517,420,342,210,0,0
8419,2022/11/2,0,0,0,0,0,0,9,32,105,409,542,619,682,923,989,919,653,550,481,274,40,15,0,0
8420,2000/12/1,0,0,0,0,0,0,29,243,378,427,466,620,772,876,966,807,630,559,455,425,296,68,0,0
8421,2005/2/13,0,0,0,0,0,0,97,247,566,631,751,767,865,885,994,884,772,762,668,625,276,224,0,0
8422,2000/5/23,0,0,0,0,0,0,67,288,333,545,584,656,800,847,990,834,702,656,555,462,288,133,0,0
8423,2016/7/21,0,0,0,0,0,0,248,293,562,605,656,784,895,933,936,897,843,767,609,573,451,277,0,0
8424,2015/2/25,0,0,0,0,0,0,12,181,243,385,509,600,653,892,948,766,601,560,477,363,227,91,0,0
8425,2013/4/23,0,0,0,0,0,0,20,107,210,307,466,595,881,966,988,954,643,525,314,215,183,58,0,0
8426,2006/12/18,0,0,0,0,0,0,79,219,277,528,659,718,799,902,966,864,725,710,563,443,268,206,0,0
8427,2014/1/8,0,0,0,0,0,0,85,286,429,443,505,576,669,979,991,798,605,513,476,432,291,171,0,0
8428,2020/2/18,0,0,0,0,0,0,63,140,197,379,412,583,632,861,935,820,617,463,405,248,143,104,0,0
8429,2002/9/13,0,0,0,0,0,0,39,56,147,281,641,714,786,895,959,824,779,709,310,212,119,39,0,0
8430,2011/8/14,0,0,0,0,0,0,82,168,187,358,484,558,806,849,860,829,756,537,382,275,184,111,0,0
8431,2002/2/20,0,0,0,0,0,0,147,231,255,516,557,580,684,735,922,696,661,558,543,324,247,220,0,0
8432,2000/5/24,0,0,0,0,0,0,33,110,258,455,495,658,908,964,989,908,799,634,468,427,132,50,0,0
8433,2013/3/14,0,0,0,0,0,0,53,175,196,331,533,645,758,834,913,793,690,607,353,276,190,80,0,0
8434,2015/10/27,0,0,0,0,0,0,68,121,471,574,650,688,887,957,988,897,856,658,630,502,272,119,0,0
8435,2013/12/11,0,0,0,0,0,0,137,170,286,464,611,638,750,935,983,808,728,622,578,417,252,151,0,0
8436,2007/2/15,0,0,0,0,0,0,14,45,165,227,331,564,781,885,919,837,731,469,272,202,59,34,0,0
8437,2007/9/12,0,0,0,0,0,0,134,334,493,642,692,820,922,974,983,928,867,717,677,547,368,295,0,0
8438,2012/11/25,0,0,0,0,0,0,116,357,472,547,686,816,834,914,952,853,822,790,657,532,363,317,0,0
8439,2013/3/20,0,0,0,0,0,0,148,232,284,486,555,720,933,960,986,956,815,651,517,295,233,150,0,0
8440,2003/11/1,0,0,0,0,0,0,23,292,474,545,596,830,945,968,995,967,939,760,583,496,327,250,0,0
8441,2008/10/15,0,0,0,0,0,0,60,259,371,564,605,649,706,820,918,725,670,648,587,473,367,231,0,0
8442,2011/10/4,0,0,0,0,0,0,51,125,244,335,386,591,696,906,940,772,689,452,367,327,242,101,0,0
8443,2000/2/14,0,0,0,0,0,0,52,116,140,436,507,734,807,897,913,886,768,686,461,354,122,52,0,0
8444,2011/2/27,0,0,0,0,0,0,85,156,232,243,490,572,682,789,815,762,604,571,427,234,231,153,0,0
8445,2002/6/25,0,0,0,0,0,0,14,152,302,326,579,638,739,910,982,899,731,629,421,311,165,75,0,0
8446,2009/12/27,0,0,0,0,0,0,12,130,269,521,564,598,691,839,999,813,641,570,530,303,211,122,0,0
8447,2021/9/19,0,0,0,0,0,0,7,56,144,246,287,405,667,786,983,769,406,380,259,184,75,53,0,0
8448,2002/1/24,0,0,0,0,0,0,20,280,367,547,694,834,870,969,988,871,856,759,669,409,285,186,0,0
8449,2015/11/5,0,0,0,0,0,0,1,134,282,295,333,363,458,611,728,472,419,361,329,293,144,30,0,0
8450,2020/9/28,0,0,0,0,0,0,5,81,283,459,482,653,779,906,907,896,737,613,475,317,239,59,0,0
8451,2000/2/26,0,0,0,0,0,0,158,210,265,350,492,603,706,837,846,707,622,589,399,294,244,179,0,0
8452,2020/11/9,0,0,0,0,0,0,60,311,375,397,513,781,926,944,954,935,867,705,477,391,373,284,0,0
8453,2009/5/27,0,0,0,0,0,0,11,232,400,441,560,619,877,944,978,902,785,600,555,408,268,163,0,0
8454,2012/9/24,0,0,0,0,0,0,88,142,188,378,436,566,854,939,981,866,754,516,410,320,178,128,0,0
8455,2017/11/10,0,0,0,0,0,0,138,165,188,464,548,645,798,860,898,845,768,582,536,302,186,162,0,0
8456,2023/12/21,0,0,0,0,0,0,93,217,309,423,476,739,769,907,933,790,755,534,426,313,302,158,0,0
8457,2019/5/19,0,0,0,0,0,0,39,78,142,184,444,602,772,925,986,837,751,453,274,142,105,46,0,0
8458,2002/9/14,0,0,0,0,0,0,159,282,373,415,526,611,749,947,996,895,744,559,434,373,329,171,0,0
8459,2017/8/8,0,0,0,0,0,0,17,56,99,320,368,511,721,762,841,725,612,442,364,305,70,32,0,0
8460,2001/6/5,0,0,0,0,0,0,14,94,492,510,629,684,797,891,905,876,721,636,601,510,219,57,0,0
8461,2007/8/11,0,0,0,0,0,0,145,248,417,507,605,733,822,922,972,854,808,659,593,507,352,211,0,0
8462,2013/5/30,0,0,0,0,0,0,10,91,216,319,343,485,606,925,945,788,593,348,323,244,179,83,0,0
8463,2007/12/14,0,0,0,0,0,0,87,107,201,306,389,596,805,815,906,811,766,394,326,299,178,104,0,0
8464,2011/8/15,0,0,0,0,0,0,84,153,212,300,519,657,719,813,871,739,678,592,301,300,182,124,0,0
8465,2000/6/26,0,0,0,0,0,0,103,249,587,763,774,841,886,937,969,911,863,818,769,656,530,234,0,0
8466,2000/11/21,0,0,0,0,0,0,165,277,323,427,453,630,864,924,947,902,696,568,435,349,309,208,0,0
8467,2009/12/30,0,0,0,0,0,0,53,121,371,415,646,817,861,935,980,890,851,787,567,386,129,68,0,0
8468,2017/3/13,0,0,0,0,0,0,14,76,325,478,550,582,709,763,932,730,590,561,513,376,225,52,0,0
8469,2019/2/22,0,0,0,0,0,0,141,357,430,534,578,727,939,967,976,966,804,690,542,528,420,255,0,0
8470,2021/3/28,0,0,0,0,0,0,98,225,239,314,602,666,889,944,975,899,800,615,570,267,239,163,0,0
8471,2019/5/29,0,0,0,0,0,0,26,144,325,428,546,590,691,837,893,708,688,561,535,373,169,84,0,0
8472,2010/3/24,0,0,0,0,0,0,4,70,288,458,555,726,855,952,980,909,820,566,487,330,118,32,0,0
8473,2020/2/4,0,0,0,0,0,0,85,245,270,353,529,651,828,963,971,948,690,567,488,294,264,92,0,0
8474,2011/6/4,0,0,0,0,0,0,65,105,251,368,451,596,665,889,964,678,631,490,411,338,166,76,0,0
8475,2004/6/29,0,0,0,0,0,0,25,134,316,499,612,634,680,760,787,703,662,631,513,497,238,116,0,0
8476,2008/7/31,0,0,0,0,0,0,58,107,340,401,467,513,561,721,852,693,534,489,441,367,132,87,0,0
8477,2017/11/17,0,0,0,0,0,0,1,141,190,296,333,510,844,915,980,909,815,339,300,262,152,18,0,0
8478,2010/12/24,0,0,0,0,0,0,106,190,248,353,509,617,697,846,944,701,661,598,455,332,203,124,0,0
8479,2008/1/17,0,0,0,0,0,0,47,73,157,271,457,672,773,917,938,898,753,489,308,185,142,67,0,0
8480,2013/7/31,0,0,0,0,0,0,92,236,396,466,488,641,788,942,968,838,727,504,472,462,320,212,0,0
8481,2020/2/6,0,0,0,0,0,0,53,105,231,380,524,549,568,693,795,674,559,548,427,327,225,96,0,0
8482,2002/9/30,0,0,0,0,0,0,74,199,448,565,702,716,779,920,949,782,760,705,616,466,391,90,0,0
8483,2014/9/20,0,0,0,0,0,0,26,460,608,638,664,731,754,948,976,933,737,692,642,611,531,232,0,0
8484,2006/4/19,0,0,0,0,0,0,18,175,302,371,382,597,728,933,964,912,616,425,375,315,278,91,0,0
8485,2001/3/5,0,0,0,0,0,0,70,79,186,213,290,432,603,778,825,604,516,407,277,207,152,78,0,0
8486,2023/3/12,0,0,0,0,0,0,28,132,201,371,432,632,723,750,974,729,718,507,411,207,190,112,0,0
8487,2019/12/15,0,0,0,0,0,0,144,253,390,454,494,703,741,892,951,860,728,665,455,441,292,228,0,0
8488,2001/4/6,0,0,0,0,0,0,86,203,307,386,469,566,641,719,798,648,626,497,410,332,210,98,0,0
8489,2022/3/29,0,0,0,0,0,0,92,260,339,521,617,812,875,970,983,950,875,696,594,386,273,246,0,0
8490,2024/3/1,0,0,0,0,0,0,14,81,126,204,599,628,890,970,999,892,783,599,210,189,111,54,0,0
8491,2013/7/24,0,0,0,0,0,0,1,32,157,340,418,670,741,878,972,797,720,522,389,218,42,28,0,0
8492,2021/2/22,0,0,0,0,0,0,72,176,255,272,532,810,853,929,995,870,837,692,337,265,232,151,0,0
8493,2020/1/3,0,0,0,0,0,0,60,140,181,307,481,663,704,907,956,839,664,600,388,190,166,135,0,0
8494,2005/5/27,0,0,0,0,0,0,78,96,284,348,661,780,846,960,993,914,788,705,611,333,270,92,0,0
8495,2008/1/3,0,0,0,0,0,0,57,292,345,644,680,747,863,969,987,947,758,727,647,606,316,270,0,0
8496,2012/9/19,0,0,0,0,0,0,64,142,221,462,570,714,783,960,991,929,765,679,533,457,200,110,0,0
8497,2008/6/14,0,0,0,0,0,0,7,53,260,303,433,574,721,838,894,819,683,529,385,284,72,9,0,0
8498,2008/7/26,0,0,0,0,0,0,27,289,367,430,486,691,875,903,912,891,709,682,452,369,346,247,0,0
8499,2019/7/8,0,0,0,0,0,0,182,200,230,290,597,662,707,924,930,889,684,612,467,264,203,195,0,0
8500,2010/7/4,0,0,0,0,0,0,75,89,389,571,630,671,795,858,981,824,736,632,594,395,243,85,0,0
8501,2012/7/7,0,0,0,0,0,0,26,84,288,432,536,828,933,959,974,935,903,659,531,381,274,51,0,0
8502,2000/8/18,0,0,0,0,0,0,19,135,159,282,514,759,806,935,969,826,787,524,294,270,157,26,0,0
8503,2014/12/29,0,0,0,0,0,0,25,81,158,232,372,641,706,724,766,706,646,529,307,228,117,71,0,0
8504,2013/5/23,0,0,0,0,0,0,37,225,519,611,795,907,928,954,986,935,924,894,642,591,416,98,0,0
8505,2024/4/9,0,0,0,0,0,0,41,102,153,272,365,436,628,718,819,660,567,411,347,261,130,72,0,0
8506,2021/4/21,0,0,0,0,0,0,35,43,58,135,227,611,839,980,994,862,766,576,142,116,44,41,0,0
8507,2018/8/30,0,0,0,0,0,0,67,132,245,410,556,641,841,984,988,857,673,581,469,286,243,116,0,0
8508,2013/3/12,0,0,0,0,0,0,23,182,360,494,531,587,755,947,960,866,651,553,530,361,250,170,0,0
8509,2005/5/22,0,0,0,0,0,0,19,244,351,432,572,637,656,876,898,858,639,579,488,409,338,110,0,0
8510,2023/8/3,0,0,0,0,0,0,76,197,278,370,415,606,675,924,935,684,611,568,374,342,275,180,0,0
8511,2009/11/21,0,0,0,0,0,0,120,258,275,436,456,559,629,712,815,699,628,458,452,404,260,198,0,0
8512,2022/1/5,0,0,0,0,0,0,140,280,359,403,504,638,708,857,906,718,645,633,422,365,331,232,0,0
8513,2019/10/18,0,0,0,0,0,0,34,216,304,349,415,500,618,733,769,635,617,467,386,326,244,142,0,0
8514,2022/10/14,0,0,0,0,0,0,137,277,356,402,571,726,798,969,984,966,733,635,494,394,281,249,0,0
8515,2009/11/17,0,0,0,0,0,0,54,120,288,430,562,586,714,896,925,761,614,566,471,338,237,85,0,0
8516,2002/3/8,0,0,0,0,0,0,36,56,219,295,399,603,791,989,991,838,739,592,361,220,165,52,0,0
8517,2011/10/28,0,0,0,0,0,0,36,115,257,428,672,736,867,903,983,874,751,726,634,378,192,101,0,0
8518,2000/11/1,0,0,0,0,0,0,6,109,325,525,614,647,829,931,946,920,661,625,557,350,117,48,0,0
8519,2011/8/28,0,0,0,0,0,0,9,176,354,611,638,748,841,913,985,893,751,673,636,594,225,40,0,0
8520,2016/5/29,0,0,0,0,0,0,2,67,147,276,463,616,655,883,900,830,648,509,462,189,94,43,0,0
8521,2007/1/27,0,0,0,0,0,0,43,141,224,515,689,759,806,936,948,887,783,751,611,475,216,67,0,0
8522,2016/3/17,0,0,0,0,0,0,4,65,246,384,459,576,738,818,901,808,647,466,388,266,141,36,0,0
8523,2007/6/12,0,0,0,0,0,0,6,44,165,224,334,633,896,957,961,904,683,573,280,196,100,22,0,0
8524,2013/6/21,0,0,0,0,0,0,14,284,322,470,539,635,735,833,889,773,687,632,509,325,303,249,0,0
8525,2022/3/2,0,0,0,0,0,0,96,247,271,549,626,804,844,960,970,955,821,644,581,394,258,182,0,0
8526,2016/8/18,0,0,0,0,0,0,41,150,194,220,457,651,731,854,917,821,711,556,413,208,166,51,0,0
8527,2005/10/7,0,0,0,0,0,0,18,134,293,560,621,703,770,862,953,848,769,700,613,306,163,46,0,0
8528,2000/8/15,0,0,0,0,0,0,60,170,322,374,432,602,766,852,917,790,612,496,411,370,311,168,0,0
8529,2019/12/14,0,0,0,0,0,0,38,78,153,168,274,464,671,780,814,713,555,287,266,158,135,39,0,0
8530,2013/12/30,0,0,0,0,0,0,15,169,310,457,484,585,835,975,992,866,665,521,460,409,200,38,0,0
8531,2000/8/27,0,0,0,0,0,0,91,165,293,373,439,561,780,888,980,865,679,511,414,352,273,153,0,0
8532,2009/2/18,0,0,0,0,0,0,89,123,148,311,437,513,776,924,960,871,770,506,391,270,139,101,0,0
8533,2021/2/19,0,0,0,0,0,0,31,136,255,383,520,601,726,755,831,731,673,568,434,335,204,92,0,0
8534,2003/5/7,0,0,0,0,0,0,2,84,171,536,676,786,830,955,978,948,818,727,591,468,91,49,0,0
8535,2010/7/14,0,0,0,0,0,0,46,229,343,421,458,539,836,982,992,931,614,495,425,370,318,195,0,0
8536,2006/10/16,0,0,0,0,0,0,16,97,352,421,481,605,680,787,933,720,674,581,472,388,226,23,0,0
8537,2020/2/2,0,0,0,0,0,0,79,151,158,339,464,599,678,815,895,762,665,502,382,212,154,91,0,0
8538,2001/4/17,0,0,0,0,0,0,13,88,174,252,281,587,807,926,950,875,733,503,273,178,89,23,0,0
8539,2012/8/23,0,0,0,0,0,0,50,93,220,386,429,534,633,708,716,638,603,471,391,367,97,84,0,0
8540,2023/9/5,0,0,0,0,0,0,61,198,225,349,441,757,885,944,964,915,770,486,419,263,207,91,0,0
8541,2007/2/6,0,0,0,0,0,0,31,109,322,505,523,697,748,973,985,930,741,607,508,440,165,37,0,0
8542,2014/7/14,0,0,0,0,0,0,5,104,258,422,601,781,897,923,959,910,789,657,592,299,186,23,0,0
8543,2011/7/16,0,0,0,0,0,0,29,108,170,296,530,536,622,813,907,702,540,532,307,207,158,66,0,0
8544,2008/4/5,0,0,0,0,0,0,44,101,343,528,622,737,818,990,998,924,804,699,567,373,222,51,0,0
8545,2009/9/10,0,0,0,0,0,0,57,190,339,487,606,628,735,815,820,737,696,619,510,376,331,71,0,0
8546,2023/10/18,0,0,0,0,0,0,205,314,443,581,637,725,774,894,967,777,725,654,626,539,401,248,0,0
8547,2020/3/8,0,0,0,0,0,0,38,79,184,361,584,646,741,928,969,836,696,608,363,322,136,69,0,0
8548,2002/1/21,0,0,0,0,0,0,96,230,282,403,509,568,605,924,948,827,605,559,467,295,232,142,0,0
8549,2018/3/11,0,0,0,0,0,0,62,187,290,482,634,680,697,958,988,806,682,654,518,334,213,118,0,0
8550,2012/3/21,0,0,0,0,0,0,41,121,146,266,425,524,643,839,988,670,601,459,420,196,128,71,0,0
8551,2012/4/21,0,0,0,0,0,0,59,125,156,272,359,653,906,949,972,933,677,529,291,237,133,66,0,0
8552,2000/7/22,0,0,0,0,0,0,52,198,224,295,405,481,703,865,894,742,602,438,368,241,210,62,0,0
8553,2021/2/18,0,0,0,0,0,0,4,111,322,617,695,880,893,931,940,917,882,704,634,364,277,97,0,0
8554,2016/2/5,0,0,0,0,0,0,95,187,371,587,877,919,945,968,980,958,930,910,849,560,198,111,0,0
8555,2024/1/11,0,0,0,0,0,0,73,209,291,319,460,664,793,926,993,816,725,590,458,311,242,98,0,0
8556,2014/7/14,0,0,0,0,0,0,53,223,309,382,483,580,858,989,995,987,817,498,411,352,232,99,0,0
8557,2012/7/2,0,0,0,0,0,0,6,54,186,420,470,584,636,803,911,646,610,505,469,249,93,26,0,0
8558,2019/3/18,0,0,0,0,0,0,29,67,195,368,393,446,599,819,883,726,565,432,388,311,113,32,0,0
8559,2005/5/29,0,0,0,0,0,0,43,144,235,246,504,666,762,991,993,945,674,564,464,242,145,46,0,0
8560,2015/3/12,0,0,0,0,0,0,12,119,336,439,631,755,936,969,969,943,865,667,614,419,167,64,0,0
8561,2009/11/7,0,0,0,0,0,0,106,186,398,467,561,650,831,921,938,856,729,597,513,422,332,117,0,0
8562,2003/2/27,0,0,0,0,0,0,32,51,150,394,511,703,835,951,952,894,806,524,484,323,88,40,0,0
8563,2001/2/13,0,0,0,0,0,0,51,107,270,406,478,499,784,916,938,809,627,493,445,305,144,85,0,0
8564,2020/1/22,0,0,0,0,0,0,78,162,379,531,584,612,695,778,883,765,681,607,581,415,333,123,0,0
8565,2003/3/1,0,0,0,0,0,0,64,311,343,565,662,741,856,878,990,862,773,701,619,420,319,136,0,0
8566,2022/11/3,0,0,0,0,0,0,81,134,172,360,675,720,802,915,986,865,742,693,585,279,154,97,0,0
8567,2012/4/23,0,0,0,0,0,0,93,244,276,296,391,650,770,865,882,815,753,437,380,279,268,107,0,0
8568,2010/7/7,0,0,0,0,0,0,68,99,270,399,453,599,727,844,862,834,700,483,414,394,167,76,0,0
8569,2019/10/12,0,0,0,0,0,0,34,267,384,466,712,852,876,969,987,911,864,736,580,447,275,34,0,0
8570,2001/8/15,0,0,0,0,0,0,52,140,160,284,364,400,753,776,849,754,610,382,356,267,141,74,0,0
8571,2005/11/16,0,0,0,0,0,0,79,190,340,376,455,787,896,968,991,951,812,501,383,367,307,99,0,0
8572,2023/5/20,0,0,0,0,0,0,54,113,226,469,551,591,754,860,923,816,692,563,517,282,222,93,0,0
8573,2005/11/2,0,0,0,0,0,0,41,109,273,452,642,772,819,874,922,840,808,761,488,318,257,58,0,0
8574,2009/7/3,0,0,0,0,0,0,95,144,279,467,616,729,848,950,957,870,755,696,548,426,257,133,0,0
8575,2007/9/21,0,0,0,0,0,0,48,120,245,343,445,586,756,839,992,791,630,560,377,314,228,74,0,0
8576,2021/11/19,0,0,0,0,0,0,65,78,168,356,578,637,742,817,824,755,720,601,552,261,164,67,0,0
8577,2024/1/19,0,0,0,0,0,0,65,111,384,496,506,518,651,807,865,656,546,508,498,417,320,95,0,0
8578,2013/7/24,0,0,0,0,0,0,12,33,254,479,687,858,926,958,994,943,897,846,569,290,161,24,0,0
8579,2017/7/11,0,0,0,0,0,0,23,202,444,602,685,775,944,974,994,946,902,727,667,543,410,188,0,0
8580,2006/5/23,0,0,0,0,0,0,83,178,300,546,623,681,783,923,938,837,699,660,597,528,202,132,0,0
8581,2008/5/9,0,0,0,0,0,0,67,135,354,414,503,604,871,987,998,935,720,565,469,405,294,120,0,0
8582,2004/3/16,0,0,0,0,0,0,111,215,245,343,479,580,783,857,910,811,654,555,420,246,230,153,0,0
8583,2006/11/1,0,0,0,0,0,0,58,205,433,532,601,644,741,787,807,752,672,628,567,530,378,130,0,0
8584,2006/4/6,0,0,0,0,0,0,57,130,207,331,425,556,754,871,906,811,625,435,367,243,201,81,0,0
8585,2004/11/30,0,0,0,0,0,0,6,27,188,289,364,507,756,816,934,790,529,462,363,216,55,12,0,0
8586,2008/3/19,0,0,0,0,0,0,11,234,557,616,674,791,856,951,961,872,845,693,636,563,494,29,0,0
8587,2018/9/11,0,0,0,0,0,0,1,126,132,410,608,646,831,980,983,945,744,613,499,388,127,96,0,0
8588,2020/2/19,0,0,0,0,0,0,23,200,286,396,521,572,608,894,924,700,579,532,409,322,205,191,0,0
8589,2016/4/3,0,0,0,0,0,0,124,286,464,555,606,760,902,966,999,960,873,735,577,546,360,255,0,0
8590,2014/3/7,0,0,0,0,0,0,130,249,351,414,429,569,591,759,776,685,577,453,420,381,269,143,0,0
8591,2004/1/30,0,0,0,0,0,0,13,149,349,648,764,856,955,968,974,968,899,856,707,627,282,121,0,0
8592,2009/7/8,0,0,0,0,0,0,90,213,288,432,477,671,734,880,969,750,708,574,462,411,282,134,0,0
8593,2008/7/7,0,0,0,0,0,0,12,192,291,476,515,555,798,857,921,813,713,544,482,383,214,90,0,0
8594,2000/9/24,0,0,0,0,0,0,65,96,267,333,458,603,776,817,998,799,653,536,438,278,227,82,0,0
8595,2018/11/20,0,0,0,0,0,0,39,79,281,470,648,754,874,959,977,875,788,684,567,350,103,65,0,0
8596,2009/4/7,0,0,0,0,0,0,33,99,239,552,660,759,830,904,940,871,771,724,565,390,132,81,0,0
8597,2000/2/10,0,0,0,0,0,0,37,98,272,320,409,465,773,942,999,914,725,456,404,309,153,75,0,0
8598,2006/9/27,0,0,0,0,0,0,9,117,189,275,452,570,813,938,974,882,578,541,306,272,153,69,0,0
8599,2016/8/14,0,0,0,0,0,0,4,99,102,290,425,574,619,919,957,776,609,519,316,131,102,16,0,0
8600,2001/4/16,0,0,0,0,0,0,69,213,277,364,548,672,799,981,987,892,737,561,521,342,250,139,0,0
8601,2005/10/19,0,0,0,0,0,0,10,174,178,373,409,514,543,961,982,582,515,476,401,362,176,50,0,0
8602,2011/11/16,0,0,0,0,0,0,36,182,393,722,745,878,934,981,997,963,906,754,725,676,212,131,0,0
8603,2008/12/27,0,0,0,0,0,0,9,35,50,236,599,630,666,982,999,724,662,628,448,156,39,32,0,0
8604,2007/8/10,0,0,0,0,0,0,92,135,372,498,628,719,876,965,980,927,862,703,593,495,210,135,0,0
8605,2022/10/9,0,0,0,0,0,0,47,133,172,280,479,640,781,802,818,802,743,546,328,275,145,85,0,0
8606,2003/12/8,0,0,0,0,0,0,86,396,558,710,757,777,924,986,988,958,802,760,750,698,463,178,0,0
8607,2006/3/9,0,0,0,0,0,0,95,249,406,561,688,762,842,921,928,850,766,754,607,488,317,193,0,0
8608,2007/9/9,0,0,0,0,0,0,1,91,165,276,450,471,619,783,861,629,533,459,449,197,140,24,0,0
8609,2022/10/9,0,0,0,0,0,0,149,221,331,580,620,667,710,769,953,725,703,654,607,378,235,166,0,0
8610,2002/8/2,0,0,0,0,0,0,52,201,231,386,497,600,835,902,949,870,675,523,480,309,223,107,0,0
8611,2016/3/23,0,0,0,0,0,0,26,77,186,222,365,525,699,761,983,752,611,514,235,209,178,60,0,0
8612,2012/3/2,0,0,0,0,0,0,69,165,251,330,638,686,721,890,903,878,696,683,635,299,181,96,0,0
8613,2014/11/4,0,0,0,0,0,0,7,60,114,252,344,624,797,854,986,798,629,372,283,153,63,14,0,0
8614,2009/3/26,0,0,0,0,0,0,29,72,513,592,654,807,816,909,968,887,813,789,622,551,455,58,0,0
8615,2005/12/28,0,0,0,0,0,0,15,74,98,228,263,398,619,697,854,682,549,267,228,196,77,55,0,0
8616,2007/12/19,0,0,0,0,0,0,327,357,434,600,706,855,887,916,917,909,871,806,669,568,371,332,0,0
8617,2006/10/16,0,0,0,0,0,0,99,148,173,252,328,602,896,903,976,899,662,562,307,225,153,101,0,0
8618,2013/8/28,0,0,0,0,0,0,44,208,392,465,611,747,848,947,967,898,768,618,513,447,279,197,0,0
8619,2021/3/6,0,0,0,0,0,0,45,272,283,477,522,566,623,933,963,761,575,553,518,311,277,184,0,0
8620,2000/8/15,0,0,0,0,0,0,16,76,165,187,374,599,670,963,984,681,637,541,246,177,132,51,0,0
8621,2023/5/8,0,0,0,0,0,0,1,80,220,279,433,526,782,824,887,801,664,475,366,228,84,46,0,0
8622,2011/7/24,0,0,0,0,0,0,4,116,248,317,394,681,807,928,940,830,766,400,335,250,240,5,0,0
8623,2015/8/9,0,0,0,0,0,0,80,263,331,513,568,579,675,880,979,875,666,569,535,409,321,243,0,0
8624,2005/9/13,0,0,0,0,0,0,33,103,226,377,451,669,808,886,931,847,799,542,397,308,201,69,0,0
8625,2000/1/14,0,0,0,0,0,0,48,183,286,505,516,662,836,960,981,957,723,521,514,489,243,140,0,0
8626,2020/8/30,0,0,0,0,0,0,48,268,355,480,481,616,743,817,977,816,696,504,481,383,349,169,0,0
8627,2011/11/2,0,0,0,0,0,0,83,229,306,453,523,572,747,801,989,757,639,555,513,412,282,98,0,0
8628,2005/6/16,0,0,0,0,0,0,58,190,209,265,378,478,690,779,890,705,527,383,288,215,194,70,0,0
8629,2014/9/25,0,0,0,0,0,0,104,227,342,395,452,605,718,853,953,839,683,463,443,358,335,185,0,0
8630,2021/1/27,0,0,0,0,0,0,25,86,293,415,509,676,843,937,953,892,732,537,436,351,263,26,0,0
8631,2004/11/13,0,0,0,0,0,0,78,147,203,240,394,509,838,871,999,869,526,486,273,222,163,120,0,0
8632,2010/2/15,0,0,0,0,0,0,126,273,298,375,430,555,590,640,719,622,584,453,401,346,292,139,0,0
8633,2007/5/7,0,0,0,0,0,0,84,170,314,417,539,797,933,995,998,960,891,769,525,396,263,128,0,0
8634,2006/8/28,0,0,0,0,0,0,72,158,299,519,548,760,779,846,901,844,766,728,521,497,248,89,0,0
8635,2023/3/23,0,0,0,0,0,0,68,232,254,479,542,702,744,837,857,784,711,591,495,371,238,219,0,0
8636,2018/2/19,0,0,0,0,0,0,75,169,356,367,456,565,799,838,879,804,764,470,443,367,273,165,0,0
8637,2013/5/24,0,0,0,0,0,0,7,169,321,378,534,658,814,964,966,882,732,556,450,329,242,146,0,0
8638,2009/2/28,0,0,0,0,0,0,21,135,443,592,641,702,810,875,922,814,780,656,629,571,206,121,0,0
8639,2011/10/9,0,0,0,0,0,0,45,110,181,552,666,709,786,881,937,827,739,666,616,432,154,79,0,0
8640,2016/12/18,0,0,0,0,0,0,27,188,303,475,636,719,900,968,975,962,742,673,572,431,225,96,0,0
8641,2015/5/28,0,0,0,0,0,0,33,70,316,394,487,595,701,852,916,715,684,519,463,382,268,57,0,0
8642,2014/1/30,0,0,0,0,0,0,28,200,277,489,806,825,855,898,935,897,853,818,540,408,253,76,0,0
8643,2020/5/25,0,0,0,0,0,0,75,227,302,367,524,573,612,688,993,665,608,557,428,348,254,191,0,0
8644,2022/3/4,0,0,0,0,0,0,22,148,206,261,284,481,575,694,816,608,540,295,278,227,168,82,0,0
8645,2007/5/3,0,0,0,0,0,0,23,274,375,411,455,515,730,844,910,838,565,505,451,381,307,180,0,0
8646,2021/3/12,0,0,0,0,0,0,29,86,126,415,588,687,807,887,910,855,691,620,519,305,98,77,0,0
